"","Row","Winding_numbers","CohortID","AnimalID","Time","Stage","Test","Treatment.x","Code","Apparatus","Date","Duration","Distance","Mean.speed","NE...time","NE...distance","NE...average.speed","NW...time","NW...distance","NW...average.speed","SE...time","SE...distance","SE...average.speed","SW...time","SW...distance","SW...average.speed","Island...distance.to.first.entry","Island...latency.to.first.entry","Thigmitaxis...time","Thigmitaxis...distance","Thigmitaxis...average.speed","Diet.x","Genotype","Sex","QA","PumpGroup","NameGroup","Source","CIVM_ID","Treatment.y","OldBadeaID","Geno","Sex_other","IDStripped","TestDate","Age_Substracted","DOB","Weight","Perfusion","Age_Months","Age_Imaging","Age_Years","Age_Label","Specimens.ID","DWI","GRE","T1","T2","Notes","AgeExVivoMRI","Diet.y","Age_Handling","Unnamed..28","age","Age_inMonths"
"51","210614-12_Day2_T3_positions.csv",22.9112997443911,210614,"210614_12",3,"Day2",198,"E3HN_M","C","MWM_150","6/22/21",60,8.918,0.149,12.6,1.846,0.146,12,2.103,0.176,22.6,2.949,0.131,12.8,2.02,0.157,NA,NA,32.5,4.035,0.124,"HFD","APOE33HN","Male","","XI","15","In House","211001-14","HFD","210614_12","APOE33HN","male",210614,"6/14/21",11,"6/19/20","47.1","10/5/17",15.77,16,"1.333333333","","211001-14:1","","","","","","15.77","HFD",11.96666667,"",60,"12 months"
"52","210614-12_Day2_T4_positions.csv",25.8165823150672,210614,"210614_12",4,"Day2",229,"E3HN_M","C","MWM_150","6/22/21",60,8.756,0.146,24.3,3.536,0.145,20.5,2.65,0.129,5.6,0.979,0.175,9.6,1.591,0.166,NA,NA,26.9,2.926,0.109,"HFD","APOE33HN","Male","","XI","15","In House","211001-14","HFD","210614_12","APOE33HN","male",210614,"6/14/21",11,"6/19/20","47.1","10/5/17",15.77,16,"1.333333333","","211001-14:1","","","","","","15.77","HFD",11.96666667,"",60,"12 months"
"53","210614-12_Day3_T1_positions.csv",7.02521556732385,210614,"210614_12",1,"Day3",260,"E3HN_M","C","MWM_150","6/23/21",11.6,0.973,0.084,0,0,NA,4.7,0.598,0.128,0,0,NA,2.9,0.336,0.116,0.934,7.6,2.1,0.085,0.041,"HFD","APOE33HN","Male","","XI","15","In House","211001-14","HFD","210614_12","APOE33HN","male",210614,"6/14/21",11,"6/19/20","47.1","10/5/17",15.77,16,"1.333333333","","211001-14:1","","","","","","15.77","HFD",11.96666667,"",60,"12 months"
"54","210614-12_Day3_T2_positions.csv",20.1371398418463,210614,"210614_12",2,"Day3",291,"E3HN_M","C","MWM_150","6/23/21",60,10.541,0.176,11.4,1.866,0.163,9.8,1.656,0.17,21.4,3.661,0.171,17.4,3.357,0.193,NA,NA,24.7,3.509,0.142,"HFD","APOE33HN","Male","","XI","15","In House","211001-14","HFD","210614_12","APOE33HN","male",210614,"6/14/21",11,"6/19/20","47.1","10/5/17",15.77,16,"1.333333333","","211001-14:1","","","","","","15.77","HFD",11.96666667,"",60,"12 months"
"55","210614-12_Day3_T3_positions.csv",17.8000048707881,210614,"210614_12",3,"Day3",322,"E3HN_M","C","MWM_150","6/23/21",60,10.169,0.169,15.1,2.467,0.163,12.8,2.159,0.168,18.8,3.179,0.169,13.2,2.363,0.179,NA,NA,34.2,5.585,0.163,"HFD","APOE33HN","Male","","XI","15","In House","211001-14","HFD","210614_12","APOE33HN","male",210614,"6/14/21",11,"6/19/20","47.1","10/5/17",15.77,16,"1.333333333","","211001-14:1","","","","","","15.77","HFD",11.96666667,"",60,"12 months"
"56","210614-12_Day3_T4_positions.csv",15.8022867645985,210614,"210614_12",4,"Day3",353,"E3HN_M","C","MWM_150","6/23/21",45,5.986,0.133,5.1,1.139,0.225,6.7,1.061,0.158,4.5,1.119,0.247,24.6,2.628,0.107,5.947,40.9,20.9,3.8,0.182,"HFD","APOE33HN","Male","","XI","15","In House","211001-14","HFD","210614_12","APOE33HN","male",210614,"6/14/21",11,"6/19/20","47.1","10/5/17",15.77,16,"1.333333333","","211001-14:1","","","","","","15.77","HFD",11.96666667,"",60,"12 months"
"57","210614-12_Day4_T1_positions.csv",14.8766511412184,210614,"210614_12",1,"Day4",384,"E3HN_M","C","MWM_150","6/24/21",60,12.033,0.201,7.9,1.711,0.217,6.5,1.491,0.228,26.3,4.721,0.18,19.3,4.11,0.213,NA,NA,28.2,5.095,0.181,"HFD","APOE33HN","Male","","XI","15","In House","211001-14","HFD","210614_12","APOE33HN","male",210614,"6/14/21",11,"6/19/20","47.1","10/5/17",15.77,16,"1.333333333","","211001-14:1","","","","","","15.77","HFD",11.96666667,"",60,"12 months"
"58","210614-12_Day4_T2_positions.csv",13.2661988520848,210614,"210614_12",2,"Day4",415,"E3HN_M","C","MWM_150","6/24/21",28.1,3.305,0.118,16.1,1.954,0.121,2,0.089,0.046,0.9,0.27,0.3,5,0.907,0.181,3.22,24,4.1,0.438,0.106,"HFD","APOE33HN","Male","","XI","15","In House","211001-14","HFD","210614_12","APOE33HN","male",210614,"6/14/21",11,"6/19/20","47.1","10/5/17",15.77,16,"1.333333333","","211001-14:1","","","","","","15.77","HFD",11.96666667,"",60,"12 months"
"59","210614-12_Day4_T3_positions.csv",14.9090620553099,210614,"210614_12",3,"Day4",446,"E3HN_M","C","MWM_150","6/24/21",60,11.068,0.184,24.3,3.756,0.155,8.1,1.909,0.236,13.6,2.601,0.191,14,2.801,0.2,NA,NA,34.4,6.819,0.198,"HFD","APOE33HN","Male","","XI","15","In House","211001-14","HFD","210614_12","APOE33HN","male",210614,"6/14/21",11,"6/19/20","47.1","10/5/17",15.77,16,"1.333333333","","211001-14:1","","","","","","15.77","HFD",11.96666667,"",60,"12 months"
"60","210614-12_Day4_T4_positions.csv",5.40236196076974,210614,"210614_12",4,"Day4",477,"E3HN_M","C","MWM_150","6/24/21",12.9,0.472,0.037,0,0,NA,0,0,NA,0,0,NA,8.8,0.387,0.044,0.387,8.8,8.1,0.226,0.028,"HFD","APOE33HN","Male","","XI","15","In House","211001-14","HFD","210614_12","APOE33HN","male",210614,"6/14/21",11,"6/19/20","47.1","10/5/17",15.77,16,"1.333333333","","211001-14:1","","","","","","15.77","HFD",11.96666667,"",60,"12 months"
"61","210614-12_Day5_T1_positions.csv",2.95261251877557,210614,"210614_12",1,"Day5",508,"E3HN_M","C","MWM_150","6/25/21",5.8,0.183,0.032,0,0,NA,0,0,NA,0,0,NA,1.7,0.068,0.04,0.068,1.7,0,0,NA,"HFD","APOE33HN","Male","","XI","15","In House","211001-14","HFD","210614_12","APOE33HN","male",210614,"6/14/21",11,"6/19/20","47.1","10/5/17",15.77,16,"1.333333333","","211001-14:1","","","","","","15.77","HFD",11.96666667,"",60,"12 months"
"62","210614-12_Day5_T2_positions.csv",18.170204984243,210614,"210614_12",2,"Day5",539,"E3HN_M","C","MWM_150","6/25/21",60,10.872,0.181,12,2.527,0.211,6.2,1.049,0.169,15.6,2.894,0.186,24.8,4.288,0.173,10.758,58.6,21.8,3.765,0.173,"HFD","APOE33HN","Male","","XI","15","In House","211001-14","HFD","210614_12","APOE33HN","male",210614,"6/14/21",11,"6/19/20","47.1","10/5/17",15.77,16,"1.333333333","","211001-14:1","","","","","","15.77","HFD",11.96666667,"",60,"12 months"
"63","210614-12_Day5_T3_positions.csv",6.75643682780122,210614,"210614_12",3,"Day5",570,"E3HN_M","C","MWM_150","6/25/21",19.2,1.327,0.069,0,0,NA,8.6,0.468,0.055,0,0,NA,6.6,0.822,0.125,1.289,15.1,3.1,0.163,0.052,"HFD","APOE33HN","Male","","XI","15","In House","211001-14","HFD","210614_12","APOE33HN","male",210614,"6/14/21",11,"6/19/20","47.1","10/5/17",15.77,16,"1.333333333","","211001-14:1","","","","","","15.77","HFD",11.96666667,"",60,"12 months"
"64","210614-12_Day5_T4_positions.csv",10.4104288746008,210614,"210614_12",4,"Day5",601,"E3HN_M","C","MWM_150","6/25/21",18.8,1.866,0.099,5,0.393,0.078,5.1,0.941,0.186,3.1,0.326,0.104,1.6,0.159,0.102,1.819,14.8,0,0,NA,"HFD","APOE33HN","Male","","XI","15","In House","211001-14","HFD","210614_12","APOE33HN","male",210614,"6/14/21",11,"6/19/20","47.1","10/5/17",15.77,16,"1.333333333","","211001-14:1","","","","","","15.77","HFD",11.96666667,"",60,"12 months"
"65","210614-12_Probe_D5_T1_positions.csv",17.7237492289874,210614,"210614_12",1,"e_D5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","210614-12_Probe_D8_T1_positions.csv",15.4929327107974,210614,"210614_12",1,"e_D8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","210614-13_Day1_T1_positions.csv",14.2247490465439,210614,"210614_13",1,"Day1",13,"E3HN_F","A","MWM_150","6/21/21",32.1,5.242,0.163,0,0,NA,0,0,NA,7.6,1.394,0.183,21.7,3.764,0.174,5.069,28,6.7,0.931,0.138,"HFD","APOE33HN","Female","","XI","21","In House","211001-20","HFD","210614_13","APOE33HN","female",210614,"6/14/21",11,"6/19/20","44.8","10/7/17",15.83,16,"1.333333333","","211001-20:1","N59141_m00-m48","N59142","111","26","","15.83","HFD",11.96666667,"",60,"12 months"
"68","210614-13_Day1_T2_positions.csv",17.9303814809223,210614,"210614_13",2,"Day1",44,"E3HN_F","A","MWM_150","6/21/21",60,10.157,0.169,26.9,4.441,0.165,14.4,2.32,0.161,14.2,2.437,0.172,4.6,0.959,0.21,NA,NA,36.1,5.507,0.153,"HFD","APOE33HN","Female","","XI","21","In House","211001-20","HFD","210614_13","APOE33HN","female",210614,"6/14/21",11,"6/19/20","44.8","10/7/17",15.83,16,"1.333333333","","211001-20:1","N59141_m00-m48","N59142","111","26","","15.83","HFD",11.96666667,"",60,"12 months"
"69","210614-13_Day1_T3_positions.csv",20.3636605526309,210614,"210614_13",3,"Day1",75,"E3HN_F","A","MWM_150","6/21/21",60,9.579,0.16,6.8,0.871,0.129,34,5.191,0.153,10.1,2.378,0.234,9.1,1.139,0.125,NA,NA,41.5,6.322,0.152,"HFD","APOE33HN","Female","","XI","21","In House","211001-20","HFD","210614_13","APOE33HN","female",210614,"6/14/21",11,"6/19/20","44.8","10/7/17",15.83,16,"1.333333333","","211001-20:1","N59141_m00-m48","N59142","111","26","","15.83","HFD",11.96666667,"",60,"12 months"
"70","210614-13_Day1_T4_positions.csv",16.0265551458997,210614,"210614_13",4,"Day1",106,"E3HN_F","A","MWM_150","6/21/21",60,10.729,0.179,14.4,2.247,0.156,5.6,1.161,0.207,31.1,5.494,0.176,8.8,1.828,0.207,NA,NA,33.3,5.452,0.164,"HFD","APOE33HN","Female","","XI","21","In House","211001-20","HFD","210614_13","APOE33HN","female",210614,"6/14/21",11,"6/19/20","44.8","10/7/17",15.83,16,"1.333333333","","211001-20:1","N59141_m00-m48","N59142","111","26","","15.83","HFD",11.96666667,"",60,"12 months"
"71","210614-13_Day2_T1_positions.csv",14.5876000181537,210614,"210614_13",1,"Day2",137,"E3HN_F","A","MWM_150","6/22/21",60,12.585,0.21,18.9,3.798,0.201,18.3,3.483,0.19,10.5,2.399,0.229,12.3,2.906,0.236,NA,NA,43.3,9.166,0.212,"HFD","APOE33HN","Female","","XI","21","In House","211001-20","HFD","210614_13","APOE33HN","female",210614,"6/14/21",11,"6/19/20","44.8","10/7/17",15.83,16,"1.333333333","","211001-20:1","N59141_m00-m48","N59142","111","26","","15.83","HFD",11.96666667,"",60,"12 months"
"72","210614-13_Day2_T2_positions.csv",3.93356819248313,210614,"210614_13",2,"Day2",168,"E3HN_F","A","MWM_150","6/22/21",12.5,1.604,0.128,0,0,NA,0,0,NA,4.1,0.618,0.149,4.3,0.904,0.21,1.522,8.4,3.5,0.535,0.151,"HFD","APOE33HN","Female","","XI","21","In House","211001-20","HFD","210614_13","APOE33HN","female",210614,"6/14/21",11,"6/19/20","44.8","10/7/17",15.83,16,"1.333333333","","211001-20:1","N59141_m00-m48","N59142","111","26","","15.83","HFD",11.96666667,"",60,"12 months"
"73","210614-13_Day2_T3_positions.csv",18.3780800603719,210614,"210614_13",3,"Day2",199,"E3HN_F","A","MWM_150","6/22/21",60,9.161,0.153,6.5,1.156,0.178,26.5,3.276,0.124,7.4,1.392,0.188,19.6,3.337,0.17,NA,NA,43.1,6.557,0.152,"HFD","APOE33HN","Female","","XI","21","In House","211001-20","HFD","210614_13","APOE33HN","female",210614,"6/14/21",11,"6/19/20","44.8","10/7/17",15.83,16,"1.333333333","","211001-20:1","N59141_m00-m48","N59142","111","26","","15.83","HFD",11.96666667,"",60,"12 months"
"74","210614-13_Day2_T4_positions.csv",23.2826356666571,210614,"210614_13",4,"Day2",230,"E3HN_F","A","MWM_150","6/22/21",60,9.336,0.156,5.9,0.758,0.129,23.1,3.98,0.173,19.2,2.768,0.144,11.8,1.83,0.155,NA,NA,44.5,6.387,0.144,"HFD","APOE33HN","Female","","XI","21","In House","211001-20","HFD","210614_13","APOE33HN","female",210614,"6/14/21",11,"6/19/20","44.8","10/7/17",15.83,16,"1.333333333","","211001-20:1","N59141_m00-m48","N59142","111","26","","15.83","HFD",11.96666667,"",60,"12 months"
"75","210614-13_Day3_T1_positions.csv",17.3604862289805,210614,"210614_13",1,"Day3",261,"E3HN_F","A","MWM_150","6/23/21",60,9.935,0.166,21.6,2.971,0.138,18.9,3.424,0.181,5.8,1.143,0.197,13.7,2.397,0.175,NA,NA,45.4,6.85,0.151,"HFD","APOE33HN","Female","","XI","21","In House","211001-20","HFD","210614_13","APOE33HN","female",210614,"6/14/21",11,"6/19/20","44.8","10/7/17",15.83,16,"1.333333333","","211001-20:1","N59141_m00-m48","N59142","111","26","","15.83","HFD",11.96666667,"",60,"12 months"
"76","210614-13_Day3_T2_positions.csv",17.1954808382194,210614,"210614_13",2,"Day3",292,"E3HN_F","A","MWM_150","6/23/21",60,11.19,0.187,17.6,3.04,0.172,11,2.162,0.197,17.3,3.566,0.207,14.1,2.421,0.172,NA,NA,48.1,8.64,0.18,"HFD","APOE33HN","Female","","XI","21","In House","211001-20","HFD","210614_13","APOE33HN","female",210614,"6/14/21",11,"6/19/20","44.8","10/7/17",15.83,16,"1.333333333","","211001-20:1","N59141_m00-m48","N59142","111","26","","15.83","HFD",11.96666667,"",60,"12 months"
"77","210614-13_Day3_T3_positions.csv",10.3885262705578,210614,"210614_13",3,"Day3",323,"E3HN_F","A","MWM_150","6/23/21",38.2,7.429,0.195,5,1.072,0.216,6.7,1.495,0.223,14.8,2.744,0.185,11.3,2.07,0.183,6.641,34.1,23.5,4.437,0.188,"HFD","APOE33HN","Female","","XI","21","In House","211001-20","HFD","210614_13","APOE33HN","female",210614,"6/14/21",11,"6/19/20","44.8","10/7/17",15.83,16,"1.333333333","","211001-20:1","N59141_m00-m48","N59142","111","26","","15.83","HFD",11.96666667,"",60,"12 months"
"78","210614-13_Day3_T4_positions.csv",16.4115481017132,210614,"210614_13",4,"Day3",354,"E3HN_F","A","MWM_150","6/23/21",60,11.157,0.186,6.6,1.363,0.206,13.2,2.414,0.183,15.9,2.909,0.183,24.3,4.472,0.184,NA,NA,36.2,6.423,0.178,"HFD","APOE33HN","Female","","XI","21","In House","211001-20","HFD","210614_13","APOE33HN","female",210614,"6/14/21",11,"6/19/20","44.8","10/7/17",15.83,16,"1.333333333","","211001-20:1","N59141_m00-m48","N59142","111","26","","15.83","HFD",11.96666667,"",60,"12 months"
"79","210614-13_Day4_T1_positions.csv",12.1552611165534,210614,"210614_13",1,"Day4",385,"E3HN_F","A","MWM_150","6/24/21",60,12.47,0.208,16.7,3.432,0.206,14.5,3.256,0.224,16.4,3.259,0.198,12.3,2.523,0.205,NA,NA,59.4,12.436,0.209,"HFD","APOE33HN","Female","","XI","21","In House","211001-20","HFD","210614_13","APOE33HN","female",210614,"6/14/21",11,"6/19/20","44.8","10/7/17",15.83,16,"1.333333333","","211001-20:1","N59141_m00-m48","N59142","111","26","","15.83","HFD",11.96666667,"",60,"12 months"
"80","210614-13_Day4_T2_positions.csv",1.98558188670661,210614,"210614_13",2,"Day4",416,"E3HN_F","A","MWM_150","6/24/21",7.1,0.414,0.058,0,0,NA,1.2,0.08,0.068,0,0,NA,1.9,0.298,0.16,0.378,3.1,1.1,0.08,0.076,"HFD","APOE33HN","Female","","XI","21","In House","211001-20","HFD","210614_13","APOE33HN","female",210614,"6/14/21",11,"6/19/20","44.8","10/7/17",15.83,16,"1.333333333","","211001-20:1","N59141_m00-m48","N59142","111","26","","15.83","HFD",11.96666667,"",60,"12 months"
"81","210614-13_Day4_T3_positions.csv",15.4324753605358,210614,"210614_13",3,"Day4",447,"E3HN_F","A","MWM_150","6/24/21",60,11.914,0.199,22.4,3.789,0.169,5,0.975,0.195,24.9,5.484,0.22,7.7,1.666,0.216,NA,NA,28,4.994,0.179,"HFD","APOE33HN","Female","","XI","21","In House","211001-20","HFD","210614_13","APOE33HN","female",210614,"6/14/21",11,"6/19/20","44.8","10/7/17",15.83,16,"1.333333333","","211001-20:1","N59141_m00-m48","N59142","111","26","","15.83","HFD",11.96666667,"",60,"12 months"
"82","210614-13_Day4_T4_positions.csv",16.2132675621644,210614,"210614_13",4,"Day4",478,"E3HN_F","A","MWM_150","6/24/21",60,11.916,0.199,11.9,2.37,0.199,4,0.902,0.224,29.4,5.804,0.197,14.7,2.84,0.194,NA,NA,27.1,5.525,0.204,"HFD","APOE33HN","Female","","XI","21","In House","211001-20","HFD","210614_13","APOE33HN","female",210614,"6/14/21",11,"6/19/20","44.8","10/7/17",15.83,16,"1.333333333","","211001-20:1","N59141_m00-m48","N59142","111","26","","15.83","HFD",11.96666667,"",60,"12 months"
"83","210614-13_Day5_T1_positions.csv",3.2680096970627,210614,"210614_13",1,"Day5",509,"E3HN_F","A","MWM_150","6/25/21",10.7,1.206,0.112,0,0,NA,0,0,NA,2.8,0.101,0.037,3.9,1.029,0.261,1.13,6.7,4.8,0.587,0.122,"HFD","APOE33HN","Female","","XI","21","In House","211001-20","HFD","210614_13","APOE33HN","female",210614,"6/14/21",11,"6/19/20","44.8","10/7/17",15.83,16,"1.333333333","","211001-20:1","N59141_m00-m48","N59142","111","26","","15.83","HFD",11.96666667,"",60,"12 months"
"84","210614-13_Day5_T2_positions.csv",12.3370896640964,210614,"210614_13",2,"Day5",540,"E3HN_F","A","MWM_150","6/25/21",60,13.008,0.217,15.2,3.33,0.22,13,2.987,0.229,16.6,3.454,0.208,15.2,3.237,0.213,NA,NA,39.9,8.347,0.209,"HFD","APOE33HN","Female","","XI","21","In House","211001-20","HFD","210614_13","APOE33HN","female",210614,"6/14/21",11,"6/19/20","44.8","10/7/17",15.83,16,"1.333333333","","211001-20:1","N59141_m00-m48","N59142","111","26","","15.83","HFD",11.96666667,"",60,"12 months"
"85","210614-13_Day5_T3_positions.csv",13.7568458233697,210614,"210614_13",3,"Day5",571,"E3HN_F","A","MWM_150","6/25/21",60,12.357,0.206,16,3.339,0.208,14.8,2.862,0.194,16.8,3.714,0.221,12.4,2.442,0.196,NA,NA,51.4,10.599,0.206,"HFD","APOE33HN","Female","","XI","21","In House","211001-20","HFD","210614_13","APOE33HN","female",210614,"6/14/21",11,"6/19/20","44.8","10/7/17",15.83,16,"1.333333333","","211001-20:1","N59141_m00-m48","N59142","111","26","","15.83","HFD",11.96666667,"",60,"12 months"
"86","210614-13_Day5_T4_positions.csv",16.4164026730648,210614,"210614_13",4,"Day5",602,"E3HN_F","A","MWM_150","6/25/21",60,11.358,0.189,24.6,4.422,0.18,11.4,2.396,0.21,13,2.437,0.187,10.9,2.103,0.193,NA,NA,46.2,8.533,0.185,"HFD","APOE33HN","Female","","XI","21","In House","211001-20","HFD","210614_13","APOE33HN","female",210614,"6/14/21",11,"6/19/20","44.8","10/7/17",15.83,16,"1.333333333","","211001-20:1","N59141_m00-m48","N59142","111","26","","15.83","HFD",11.96666667,"",60,"12 months"
"87","210614-13_Probe_D5_T1_positions.csv",15.9188535009039,210614,"210614_13",1,"e_D5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","210614-13_Probe_D8_T1_positions.csv",12.7266615356736,210614,"210614_13",1,"e_D8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","210614-14_Day1_T1_positions.csv",21.6159136866802,210614,"210614_14",1,"Day1",14,"E3HN_F","A","MWM_150","6/21/21",44.5,4.735,0.106,0,0,NA,0,0,NA,28.6,2.867,0.1,15.8,1.868,0.118,4.347,40.4,7.6,0.739,0.097,"HFD","APOE33HN","Female","","XI","22","In House","211001-21","HFD","210614_14","APOE33HN","female",210614,"6/14/21",11,"6/19/20","53.8","10/7/17",15.83,16,"1.333333333","","211001-21:1","","","","","","15.83","HFD",11.96666667,"",60,"12 months"
"90","210614-14_Day1_T2_positions.csv",18.8171515749252,210614,"210614_14",2,"Day1",45,"E3HN_F","A","MWM_150","6/21/21",60,7.189,0.12,18,2.113,0.118,13.3,1.166,0.088,19.5,2.77,0.142,9.2,1.14,0.123,NA,NA,48.9,5.444,0.111,"HFD","APOE33HN","Female","","XI","22","In House","211001-21","HFD","210614_14","APOE33HN","female",210614,"6/14/21",11,"6/19/20","53.8","10/7/17",15.83,16,"1.333333333","","211001-21:1","","","","","","15.83","HFD",11.96666667,"",60,"12 months"
"91","210614-14_Day1_T3_positions.csv",20.4991673556609,210614,"210614_14",3,"Day1",76,"E3HN_F","A","MWM_150","6/21/21",60,7.25,0.121,3.5,0.585,0.166,22.5,2.597,0.115,11,1.555,0.142,23,2.514,0.109,NA,NA,20.6,2.457,0.12,"HFD","APOE33HN","Female","","XI","22","In House","211001-21","HFD","210614_14","APOE33HN","female",210614,"6/14/21",11,"6/19/20","53.8","10/7/17",15.83,16,"1.333333333","","211001-21:1","","","","","","15.83","HFD",11.96666667,"",60,"12 months"
"92","210614-14_Day1_T4_positions.csv",23.4961047958686,210614,"210614_14",4,"Day1",107,"E3HN_F","A","MWM_150","6/21/21",58.8,6.403,0.109,30.5,3.209,0.105,8.8,0.794,0.09,8.3,1.103,0.133,10.9,1.298,0.119,5.976,54.8,9.9,0.997,0.101,"HFD","APOE33HN","Female","","XI","22","In House","211001-21","HFD","210614_14","APOE33HN","female",210614,"6/14/21",11,"6/19/20","53.8","10/7/17",15.83,16,"1.333333333","","211001-21:1","","","","","","15.83","HFD",11.96666667,"",60,"12 months"
"93","210614-14_Day2_T1_positions.csv",19.4392735239181,210614,"210614_14",1,"Day2",138,"E3HN_F","A","MWM_150","6/22/21",60,9.257,0.154,8.4,1.225,0.146,8.7,1.22,0.141,22.1,3.737,0.169,20.9,3.075,0.147,NA,NA,9,1.193,0.132,"HFD","APOE33HN","Female","","XI","22","In House","211001-21","HFD","210614_14","APOE33HN","female",210614,"6/14/21",11,"6/19/20","53.8","10/7/17",15.83,16,"1.333333333","","211001-21:1","","","","","","15.83","HFD",11.96666667,"",60,"12 months"
"94","210614-14_Day2_T2_positions.csv",12.353098375812,210614,"210614_14",2,"Day2",169,"E3HN_F","A","MWM_150","6/22/21",33.7,4.758,0.141,0,0,NA,0,0,NA,8.6,1.498,0.174,24.2,3.219,0.133,4.29,29.7,18.9,2.758,0.146,"HFD","APOE33HN","Female","","XI","22","In House","211001-21","HFD","210614_14","APOE33HN","female",210614,"6/14/21",11,"6/19/20","53.8","10/7/17",15.83,16,"1.333333333","","211001-21:1","","","","","","15.83","HFD",11.96666667,"",60,"12 months"
"95","210614-14_Day2_T3_positions.csv",10.3362746693106,210614,"210614_14",3,"Day2",200,"E3HN_F","A","MWM_150","6/22/21",23,2.554,0.111,0,0,NA,0,0,NA,15.3,1.872,0.122,3.6,0.596,0.165,2.468,18.9,7.8,0.781,0.1,"HFD","APOE33HN","Female","","XI","22","In House","211001-21","HFD","210614_14","APOE33HN","female",210614,"6/14/21",11,"6/19/20","53.8","10/7/17",15.83,16,"1.333333333","","211001-21:1","","","","","","15.83","HFD",11.96666667,"",60,"12 months"
"96","210614-14_Day2_T4_positions.csv",6.8525671537815,210614,"210614_14",4,"Day2",231,"E3HN_F","A","MWM_150","6/22/21",20.1,2.338,0.116,1.2,0.128,0.108,7.9,0.97,0.122,0,0,NA,6.9,1.15,0.166,2.249,16.1,1.8,0.299,0.169,"HFD","APOE33HN","Female","","XI","22","In House","211001-21","HFD","210614_14","APOE33HN","female",210614,"6/14/21",11,"6/19/20","53.8","10/7/17",15.83,16,"1.333333333","","211001-21:1","","","","","","15.83","HFD",11.96666667,"",60,"12 months"
"97","210614-14_Day3_T1_positions.csv",2.52284137161901,210614,"210614_14",1,"Day3",262,"E3HN_F","A","MWM_150","6/23/21",7.5,0.608,0.082,0,0,NA,1.9,0.299,0.161,0,0,NA,1.5,0.23,0.15,0.528,3.4,0,0,NA,"HFD","APOE33HN","Female","","XI","22","In House","211001-21","HFD","210614_14","APOE33HN","female",210614,"6/14/21",11,"6/19/20","53.8","10/7/17",15.83,16,"1.333333333","","211001-21:1","","","","","","15.83","HFD",11.96666667,"",60,"12 months"
"98","210614-14_Day3_T2_positions.csv",16.7437125239915,210614,"210614_14",2,"Day3",293,"E3HN_F","A","MWM_150","6/23/21",60,10.682,0.178,7.5,0.974,0.129,2.7,0.394,0.145,23,4.963,0.216,26.8,4.351,0.163,NA,NA,23.1,4.139,0.179,"HFD","APOE33HN","Female","","XI","22","In House","211001-21","HFD","210614_14","APOE33HN","female",210614,"6/14/21",11,"6/19/20","53.8","10/7/17",15.83,16,"1.333333333","","211001-21:1","","","","","","15.83","HFD",11.96666667,"",60,"12 months"
"99","210614-14_Day3_T3_positions.csv",11.193516882094,210614,"210614_14",3,"Day3",324,"E3HN_F","A","MWM_150","6/23/21",36.4,5.579,0.153,3.3,0.566,0.171,0,0,NA,16.6,3.086,0.186,12.4,1.848,0.149,5.499,32.3,10.5,1.647,0.157,"HFD","APOE33HN","Female","","XI","22","In House","211001-21","HFD","210614_14","APOE33HN","female",210614,"6/14/21",11,"6/19/20","53.8","10/7/17",15.83,16,"1.333333333","","211001-21:1","","","","","","15.83","HFD",11.96666667,"",60,"12 months"
